,Unnamed: 0,Unnamed: 0.1,name,fec_candidate_id,2010,2012,2014,2016,2018,2020,id,party
543,543,543,A. McEachin,H6VA04061,0.0,0.0,0.0,375906.47,477293.61,646400.0,M001200,D
544,544,544,Jim McGovern,H4MA03022,555733.73,449917.19,369350.0,470963.78,599266.86,401568.0,M000312,D
545,545,545,Patrick McHenry,H4NC10047,550372.73,677062.68,1004231.08,1703709.98,1918300.0,1672650.0,M001156,R
546,546,546,David McKinley,H0WV01072,307885.79,896980.82,827605.77,793267.01,874350.0,786127.01,M001180,R
547,547,547,Cathy McMorris Rodgers,H4WA05077,632373.0,926572.0,1311788.0,1497426.0,2185942.0,1794367.92,M001159,R
548,548,548,Jerry McNerney,H4CA11081,918457.21,850224.74,458181.12,484674.56,440048.08,479090.0,M001166,D
549,549,549,Mark Meadows,H2NC11080,0.0,273600.0,295999.01,283767.08,488213.75,163266.93,M001187,R
550,550,550,Gregory Meeks,H8NY06048,633997.79,557789.61,793300.0,759300.0,776850.0,1202265.19,M001137,D
551,551,551,Grace Meng,H2NY06116,0.0,250550.0,244950.74,279250.0,374682.84,478600.0,M001188,D
552,552,552,Daniel Meuser,H8PA10147,0.0,0.0,0.0,0.0,296155.73,497103.99,M001204,R
553,553,553,Kweisi Mfume,S6MD03185,0.0,0.0,0.0,0.0,0.0,0.0,M000687,D
554,554,554,Carol Miller,H8WV03097,0.0,0.0,0.0,0.0,339245.0,494557.62,M001205,R
555,555,555,Paul Mitchell,H4MI04118,0.0,0.0,0.0,208450.0,470090.5,147500.0,M001201,R
556,556,556,John Moolenaar,H4MI04126,0.0,0.0,436479.87,530705.42,557092.47,639074.1,M001194,R
557,557,557,Alex Mooney,H4WV02080,0.0,0.0,577525.15,519413.63,769598.75,682757.5,M001195,R
558,558,558,Gwen Moore,H4WI04183,414627.0,558715.94,732450.0,776675.0,764316.0,834091.32,M001160,D
559,559,559,Joe Morelle,H8NY25105,0.0,0.0,0.0,0.0,863575.0,864891.14,M001206,D
560,560,560,Seth Moulton,H4MA06090,0.0,0.0,356350.0,705090.0,666859.76,193000.0,M001196,D
561,561,561,Debbie Mucarsel-Powell,H8FL26039,0.0,0.0,0.0,0.0,476474.03,1280433.04,M001207,D
562,562,562,Markwayne Mullin,H2OK02083,0.0,308290.46,555555.83,929300.0,1024087.5,1081625.01,M001190,R
563,563,563,Greg Murphy,H0NC03172,0.0,0.0,0.0,0.0,0.0,560847.41,M001210,R
564,564,564,Stephanie Murphy,H6FL07140,0.0,0.0,0.0,423567.21,1498630.01,1765639.38,M001202,D
565,565,565,Jerrold Nadler,H2NY17071,442370.0,368930.0,467875.17,528820.03,595359.5,649865.64,N000002,D
566,566,566,Grace Napolitano,H8CA34068,258663.28,342974.31,264500.0,555178.3,322300.0,374250.0,N000179,D
567,567,567,Richard Neal,H8MA02041,1474021.03,1293765.73,1439273.14,1327151.17,2677503.01,3126683.99,N000015,D
568,568,568,Joe Neguse,H8CO02160,0.0,0.0,0.0,0.0,378256.26,476178.93,N000191,D
569,569,569,Dan Newhouse,H4WA04104,0.0,0.0,263600.0,741771.42,695670.03,666062.09,N000189,R
570,570,570,Donald Norcross,H4NJ01084,0.0,0.0,777640.29,879714.81,991207.49,1101100.01,N000188,D
571,571,571,Ralph Norman,H8SC05158,0.0,0.0,0.0,0.0,413950.0,329400.0,N000190,R
572,572,572,Devin Nunes,H8CA20059,737981.98,859052.43,1422793.6,1623714.4,1428946.06,1014287.92,N000181,R
573,573,573,Tom O'Halleran,H6AZ01199,0.0,0.0,0.0,509650.0,1098728.46,1418693.84,O000171,D
574,574,574,Alexandria Ocasio-Cortez,H8NY15148,0.0,0.0,0.0,0.0,75617.63,60690.0,O000172,D
575,575,575,Pete Olson,H8TX22107,487475.45,733841.86,697696.21,963645.44,967419.29,341050.0,O000168,R
576,576,576,Ilhan Omar,H8MN05239,0.0,0.0,0.0,0.0,189943.13,199732.31,O000173,D
577,577,577,Steven Palazzo,H0MS04120,241750.54,409635.67,516001.82,538800.0,554100.0,542250.0,P000601,R
578,578,578,Frank Pallone,H8NJ03073,1142750.0,1100000.0,1105750.0,1599233.23,1885554.63,2207700.0,P000034,D
579,579,579,Gary Palmer,H4AL06098,0.0,0.0,259300.0,285264.0,312292.96,397600.0,P000609,R
580,580,580,Jimmy Panetta,H6CA20152,0.0,0.0,0.0,336507.88,715283.58,1281097.36,P000613,D
581,581,581,Chris Pappas,H8NH01210,0.0,0.0,0.0,0.0,486344.28,873055.03,P000614,D
582,582,582,Bill Pascrell,H6NJ08118,743200.0,1189743.78,999079.63,952078.2,1043400.0,979375.0,P000096,D
583,583,583,Donald Payne,H2NJ10154,0.0,303155.0,387031.74,399729.84,437537.69,463829.84,P000604,D
584,584,584,Nancy Pelosi,H8CA05035,1548100.0,1048000.0,1119800.0,1182854.27,1179508.21,1872066.13,P000197,D
585,585,585,Greg Pence,H8IN06129,0.0,0.0,0.0,0.0,468275.0,402750.0,P000615,R
586,586,586,Ed Perlmutter,H6CO07023,1121260.87,1437023.51,1207922.69,1193552.36,1111990.0,1063800.0,P000593,D
587,587,587,Scott Perry,H2PA04135,0.0,251081.57,327125.0,369850.37,538117.02,722679.7,P000605,R
588,588,588,Scott Peters,H2CA52089,0.0,329719.75,1428160.11,1526653.33,1513257.19,1210670.04,P000608,D
589,589,589,Collin Peterson,H2MN07014,930150.0,896440.54,1184567.2,1005647.87,1134520.18,1609673.88,P000258,D
590,590,590,Dean Phillips,H8MN03143,0.0,0.0,0.0,0.0,0.0,2500.0,P000616,D
591,591,591,Chellie Pingree,H8ME01120,242184.05,186500.0,107000.0,170950.0,297500.0,250500.0,P000597,D
592,592,592,Mark Pocan,H2WI02124,0.0,497098.42,551805.59,614145.0,661659.01,524904.93,P000607,D
593,593,593,Katie Porter,H8CA45130,0.0,0.0,0.0,0.0,543299.5,904131.08,P000618,D
594,594,594,Bill Posey,H8FL15107,512783.05,467200.0,479483.3,410820.0,353246.02,423376.21,P000599,R
595,595,595,Ayanna Pressley,H8MA07032,0.0,0.0,0.0,0.0,119574.14,159083.7,P000617,D
596,596,596,David Price,H6NC04037,437250.0,523850.0,467589.97,445079.99,492500.0,660300.0,P000523,D
597,597,597,Mike Quigley,H0IL05096,408557.94,347150.0,456525.0,567875.0,667418.0,760954.0,Q000023,D
598,598,598,Jamie Raskin,H6MD08457,0.0,0.0,0.0,297898.25,339300.0,421500.0,R000606,D
599,599,599,John Ratcliffe,H4TX04153,0.0,0.0,155600.0,491792.29,602994.29,223500.0,R000601,R
600,600,600,Tom Reed,H0NY29054,351247.25,1129654.97,1880662.29,1847081.23,1867791.19,1716900.0,R000585,R
601,601,601,Guy Reschenthaler,H8PA18199,0.0,0.0,0.0,0.0,501490.0,773715.0,R000610,R
602,602,602,Kathleen Rice,H4NY04075,0.0,0.0,647635.68,598540.31,496850.0,463550.0,R000602,D
603,603,603,Tom Rice,H2SC07066,0.0,286350.0,480493.63,678750.0,909300.0,855650.0,R000597,R
604,604,604,Cedric Richmond,H8LA02054,431937.95,612335.8,911242.02,1001988.28,1204701.33,1240755.1,R000588,D
605,605,605,Denver Riggleman,H8VA05171,0.0,0.0,0.0,0.0,275306.65,921436.19,R000611,R
606,606,606,Martha Roby,H0AL02087,361615.7,522182.68,640053.67,828775.0,1672691.24,161500.0,R000591,R
607,607,607,Phil Roe,H6TN01388,9000.0,0.0,2000.0,6000.0,18000.0,9000.0,R000582,R
608,608,608,Harold Rogers,H0KY05015,516550.0,955726.94,956590.0,947299.0,539250.0,403750.0,R000395,R
609,609,609,Mike Rogers,H2AL03032,469250.0,588500.0,585340.0,660800.0,802220.0,744733.7,R000575,R
610,610,610,Francis Rooney,H6FL19087,0.0,0.0,0.0,0.0,0.0,0.0,R000607,R
611,611,611,John Rose,H8TN06094,0.0,0.0,0.0,0.0,194500.0,416700.0,R000612,R
612,612,612,Max Rose,H8NY11113,0.0,0.0,0.0,0.0,303844.72,945810.72,R000613,D
613,613,613,Harley Rouda,H8CA48035,0.0,0.0,0.0,0.0,558821.0,1044250.8,R000616,D
614,614,614,David Rouzer,H2NC07096,0.0,361614.65,555028.45,745365.52,908250.0,891728.5,R000603,R
615,615,615,Chip Roy,H8TX21307,0.0,0.0,0.0,0.0,306839.29,607516.0,R000614,R
616,616,616,Lucille Roybal-Allard,H2CA33048,330175.86,322899.0,327700.0,364099.68,345800.0,521210.61,R000486,D
617,617,617,Raul Ruiz,H2CA36439,0.0,468824.54,1136548.17,1088550.58,1213124.0,954825.0,R000599,D
618,618,618,C.A. Dutch Ruppersberger,H2MD02160,525374.44,739399.68,697516.95,625075.0,700849.0,694250.0,R000576,D
619,619,619,Bobby Rush,H2IL01042,449051.24,417530.5,326000.0,468200.0,350000.0,462500.0,R000515,D
620,620,620,John Rutherford,H6FL04105,0.0,0.0,0.0,166050.0,400659.17,494900.0,R000609,R
621,621,621,Tim Ryan,H2OH17109,628746.37,605669.15,604331.53,549909.1,711302.52,829661.61,R000577,D
622,622,622,Linda Sánchez,H2CA39078,551130.74,697575.0,926117.03,1153276.24,1328230.05,1027021.16,S001156,D
623,623,623,John Sarbanes,H6MD03292,114250.0,3000.0,0.0,0.0,0.0,250.0,S001168,D
624,624,624,Steve Scalise,H0LA01087,522513.63,699101.0,1842626.88,489849.86,140530.0,60950.0,S001176,R
625,625,625,Mary Scanlon,H8PA07200,0.0,0.0,0.0,0.0,327398.45,379001.0,S001205,D
626,626,626,Jan Schakowsky,H8IL09067,370845.0,353625.0,375455.48,379100.0,403725.0,483275.0,S001145,D
627,627,627,Adam Schiff,H0CA27085,493500.0,529225.0,441500.0,444170.0,566750.0,509394.0,S001150,D
628,628,628,Brad Schneider,H2IL10068,0.0,470132.03,1124885.06,801368.87,1181695.0,1282262.41,S001190,D
629,629,629,Kurt Schrader,H8OR05107,1075365.48,1051443.43,1013431.22,1342528.88,1463905.69,1503607.0,S001180,D
630,630,630,Kim Schrier,H8WA08189,0.0,0.0,0.0,0.0,510021.76,879475.54,S001216,D
631,631,631,David Schweikert,H4AZ06045,315072.05,784814.0,250752.54,342550.0,898894.56,673035.52,S001183,R
632,632,632,David Scott,H2GA13012,697547.22,793800.42,893340.0,1051356.36,1034559.08,1025900.0,S001157,D
633,633,633,Austin Scott,H0GA08099,231644.0,520644.43,578267.8,674442.26,618400.0,541300.0,S001189,R
634,634,634,Robert Scott,H6VA01117,283351.67,264816.64,377090.0,574550.0,459669.08,653550.0,S000185,D
635,635,635,F. Sensenbrenner,H8WI09050,240389.09,277126.55,233400.0,205250.0,179250.0,51250.0,S000244,R
636,636,636,José Serrano,H0NY18065,239100.0,177750.0,163750.0,203200.0,192562.25,0.0,S000248,D
637,637,637,Terri Sewell,H0AL07086,357855.0,695969.43,1063667.44,1263095.0,1453045.73,1758300.0,S001185,D
638,638,638,Donna Shalala,H8FL27193,0.0,0.0,0.0,0.0,373616.96,812166.35,S001206,D
639,639,639,Brad Sherman,H6CA24113,547836.97,667707.8,641887.0,719388.65,603799.0,690549.0,S000344,D
640,640,640,Mikie Sherrill,H8NJ11142,0.0,0.0,0.0,0.0,763905.29,1269731.96,S001207,D
641,641,641,John Shimkus,H2IL20042,1290546.43,1591689.88,1645422.19,2493559.71,1740893.95,380500.0,S000364,R
642,642,642,Mike Simpson,H8ID02064,524574.19,769497.14,1541774.69,741096.51,753350.0,747352.99,S001148,R
643,643,643,Albio Sires,H6NJ13191,307990.72,330576.51,375175.0,382421.3,296686.67,304425.9,S001165,D
644,644,644,Elissa Slotkin,H8MI08102,0.0,0.0,0.0,0.0,621940.68,774889.17,S001208,D
645,645,645,Adrian Smith,H6NE03115,496633.95,747144.82,747735.17,921457.99,973750.0,1133475.0,S001172,R
646,646,646,Adam Smith,H6WA09025,533590.26,725200.0,710400.0,640600.0,809946.0,774062.0,S000510,D
647,647,647,Christopher Smith,H8NJ04014,239525.0,203785.91,177365.0,266223.78,404629.13,429575.0,S000522,R
648,648,648,Jason Smith,H4MO08162,0.0,0.0,823005.38,1109895.19,1355128.34,1301164.95,S001195,R
649,649,649,Lloyd Smucker,H6PA16320,0.0,0.0,0.0,506473.0,980934.85,756050.0,S001199,R
650,650,650,Darren Soto,H6FL09179,0.0,0.0,0.0,490081.26,879632.56,790983.13,S001200,D
651,651,651,Abigail Spanberger,H8VA07094,0.0,0.0,0.0,0.0,450180.69,952965.98,S001209,D
652,652,652,Ross Spano,H8FL15230,0.0,0.0,0.0,0.0,267853.45,315100.0,S001210,R
653,653,653,Jackie Speier,H8CA12171,395988.11,417885.2,428236.63,360754.7,317929.74,264418.74,S001175,D
654,654,654,Greg Stanton,H8AZ09040,0.0,0.0,0.0,0.0,411906.99,647460.88,S001211,D
655,655,655,Pete Stauber,H8MN08043,0.0,0.0,0.0,0.0,510039.46,937950.0,S001212,R
656,656,656,Elise Stefanik,H4NY21079,0.0,0.0,557650.0,1447544.95,1452446.68,1664556.01,S001196,R
657,657,657,Bryan Steil,H8WI01156,0.0,0.0,0.0,0.0,456243.0,1226485.5,S001213,R
658,658,658,Greg Steube,H8FL17053,0.0,0.0,0.0,0.0,247150.0,350075.0,S001214,R
659,659,659,Haley Stevens,H8MI11254,0.0,0.0,0.0,0.0,528691.88,1622803.35,S001215,D
660,660,660,Chris Stewart,H2UT02324,0.0,235100.0,444500.0,539619.97,546787.21,505982.9,S001192,R
661,661,661,Steve Stivers,H8OH15076,1122451.93,1450228.3,1529512.09,1900359.07,2469568.89,1920600.0,S001187,R
662,662,662,Thomas Suozzi,H6NY03247,0.0,0.0,0.0,353880.49,840784.42,1127547.09,S001201,D
663,663,663,Eric Swalwell,H2CA15094,0.0,124700.0,813217.12,803172.37,956930.0,518650.0,S001193,D
664,664,664,Mark Takano,H2CA43245,0.0,468365.34,338708.18,321500.0,341100.0,347364.11,T000472,D
665,665,665,Van Taylor,H8TX03123,0.0,0.0,0.0,0.0,389800.0,981446.78,T000479,R
666,666,666,Glenn Thompson,H8PA05071,413347.75,458331.23,496388.68,468039.47,643038.78,805777.0,T000467,R
667,667,667,Bennie Thompson,H4MS02068,1077057.55,864628.25,914395.34,867666.89,814474.05,995763.0,T000193,D
668,668,668,Mike Thompson,H8CA01109,932607.67,1069060.62,1167751.61,1270995.03,1287569.36,1464780.83,T000460,D
669,669,669,William Thornberry,H4TX13014,240111.5,449802.06,681995.59,877776.69,657707.02,140775.0,T000238,R
670,670,670,Tom Tiffany,H0WI07101,0.0,0.0,0.0,0.0,0.0,0.0,T000165,R
671,671,671,William Timmons,H8SC04250,0.0,0.0,0.0,0.0,272950.0,748050.0,T000480,R
672,672,672,Scott Tipton,H6CO03139,191700.0,717481.4,462168.25,931571.33,740185.15,517250.0,T000470,R
673,673,673,Dina Titus,H8NV03036,1000980.03,552479.73,531014.22,511824.42,483305.23,376088.1,T000468,D
674,674,674,Rashida Tlaib,H8MI13250,0.0,0.0,0.0,0.0,139520.54,136921.54,T000481,D
675,675,675,Paul Tonko,H8NY21203,482186.42,546081.99,679616.96,706291.44,862228.46,990064.64,T000469,D
676,676,676,Norma Torres,H4CA35031,0.0,0.0,336000.0,436717.84,383705.56,472775.0,T000474,D
677,677,677,Xochitl Torres Small,H8NM02248,0.0,0.0,0.0,0.0,643089.2,1335523.84,T000484,D
678,678,678,Lori Trahan,H8MA03106,0.0,0.0,0.0,0.0,297483.21,536900.0,T000482,D
679,679,679,David Trone,H6MD08549,0.0,0.0,0.0,0.0,0.0,0.0,T000483,D
680,680,680,Michael Turner,H2OH03067,337975.0,441115.0,526903.96,525290.0,579550.0,682550.0,T000463,R
681,681,681,Lauren Underwood,H8IL14174,0.0,0.0,0.0,0.0,458330.62,879553.0,U000040,D
682,682,682,Fred Upton,H6MI04113,1352358.3,2677981.21,2616096.2,1978904.0,1954644.24,1753058.76,U000031,R
683,683,683,Jefferson Van Drew,H8NJ02166,0.0,0.0,0.0,0.0,683705.97,974544.42,V000133,R
684,684,684,Juan Vargas,H2CA50026,0.0,629350.0,586356.86,782750.0,678400.0,614500.0,V000130,D
685,685,685,Marc Veasey,H2TX33073,0.0,503177.59,711604.98,687482.45,876751.19,1151543.17,V000131,D
686,686,686,Filemon Vela,H2TX27190,0.0,155850.0,415099.1,570931.7,663857.02,764157.17,V000132,D
687,687,687,Nydia Velázquez,H2NY00010,611750.0,493750.0,349250.0,455000.0,641765.0,372800.0,V000081,D
688,688,688,Peter Visclosky,H4IN01012,559748.52,569191.51,615128.39,645326.28,715759.74,343750.0,V000108,D
689,689,689,Ann Wagner,H2MO02102,0.0,677471.42,1254127.92,1250500.0,1522300.0,2112683.16,W000812,R
690,690,690,Tim Walberg,H4MI07103,434981.72,523426.36,779488.9,1135614.0,1102086.63,865906.49,W000798,R
691,691,691,Greg Walden,H6OR02116,1010397.7,1651213.11,2007651.21,2112163.61,2991017.14,988700.0,W000791,R
692,692,692,Mark Walker,H4NC06052,0.0,0.0,189740.0,374256.88,598735.88,205250.0,W000819,R
693,693,693,Jackie Walorski,H0IN02190,229975.0,587942.41,875294.25,880804.69,1683114.42,1339908.39,W000813,R
694,694,694,Michael Waltz,H8FL06148,0.0,0.0,0.0,0.0,309274.5,494506.12,W000823,R
695,695,695,Debbie Wasserman Schultz,H4FL20023,1115766.75,770500.0,2000.0,860254.47,579780.75,654648.18,W000797,D
696,696,696,Maxine Waters,H4CA23011,101150.0,275695.0,563719.24,509750.0,564350.7,853201.44,W000187,D
697,697,697,Steven Watkins,H8KS02199,0.0,0.0,0.0,0.0,262075.0,367924.32,W000824,R
698,698,698,Bonnie Watson Coleman,H4NJ12149,0.0,0.0,440242.67,539425.0,438175.0,466350.0,W000822,D
699,699,699,Randy Weber,H2TX14149,0.0,400537.68,281498.76,190050.0,317023.0,384157.17,W000814,R
700,700,700,Daniel Webster,H0FL08208,449935.82,511423.01,396418.58,226350.0,157227.07,188566.93,W000806,R
701,701,701,Peter Welch,H6VT00160,492300.0,542553.97,745716.77,722727.64,648650.0,492824.19,W000800,D
702,702,702,Brad Wenstrup,H2OH02085,0.0,273449.86,400842.88,401875.0,716256.45,771216.75,W000815,R
703,703,703,Bruce Westerman,H4AR04048,0.0,0.0,259375.0,379710.0,714267.0,736630.35,W000821,R
704,704,704,Jennifer Wexton,H8VA10106,0.0,0.0,0.0,0.0,507281.8,736006.8,W000825,D
705,705,705,Susan Wild,H8PA15229,0.0,0.0,0.0,0.0,535757.82,1000681.99,W000826,D
706,706,706,Roger Williams,H2TX33040,0.0,278120.63,517151.07,583403.79,548207.41,889797.17,W000816,R
707,707,707,Joe Wilson,H2SC02059,454222.95,416260.16,534976.76,643050.0,667844.15,681300.0,W000795,R
708,708,708,Frederica Wilson,H0FL17068,127000.0,351250.0,323500.0,382584.53,330458.89,367174.18,W000808,D
709,709,709,Robert Wittman,H8VA01147,516683.16,487100.0,600550.0,511580.1,711897.05,721737.0,W000804,R
710,710,710,Steve Womack,H0AR03055,203850.0,433300.0,535062.46,570823.06,675587.0,568221.3,W000809,R
711,711,711,Rob Woodall,H0GA07133,211818.0,259550.0,323690.0,437192.26,726300.0,0.0,W000810,R
712,712,712,Ron Wright,H8TX06233,0.0,0.0,0.0,0.0,231570.46,416004.0,W000827,R
713,713,713,John Yarmuth,H6KY03124,677499.91,489968.73,507685.71,435977.07,484101.17,460957.11,Y000062,D
714,714,714,Ted Yoho,H2FL06109,0.0,167604.9,249227.54,190369.8,280995.0,46947.77,Y000065,R
715,715,715,Don Young,H6AK00045,341854.57,374040.13,289540.14,459603.99,559861.9,839094.63,Y000033,R
716,716,716,Lee Zeldin,H8NY01148,0.0,0.0,322682.85,1302267.28,1172689.04,1523119.33,Z000017,R
